"X","clo","tOut","tInOp","sex","subjId","time","day","time2","subDay"
433,0.476337760139722,19.9,28.54991972,"male","24",5.18333333333334,3,5,72
434,0.482127051376738,19.8,28.82508781,"male","24",6.73333333333334,3,6,72
435,0.519813987093512,10.43716667,23.61423018,"male","25",0,1,1,73
436,0.515627460754477,10.93183333,25.61722122,"male","25",1.15,1,2,73
437,0.520916513490956,9.337333333,27.35138983,"male","25",2.7,1,3,73
438,0.515107589722611,14.10085,23.60482782,"male","25",5.11666666666667,1,4,73
439,0.519023981627543,14.83325,23.43175952,"male","25",6.71666666666667,1,5,73
440,0.524819952188991,12.80136667,23.42077851,"male","25",0,2,1,74
441,0.521190587009769,14.35666667,23.40605592,"male","25",1.61666666666667,2,2,74
442,0.515349300496746,15.14305,23.39442379,"male","25",2.9,2,3,74
443,0.515170381141361,13.21653333,22.77818526,"male","25",0,3,1,75
444,0.515686884003226,15.19946667,22.33759579,"male","25",1.15,3,2,75
445,0.519829110279679,16.99243333,22.94065254,"male","25",2.68333333333333,3,3,75
446,0.522995050004683,18.9305,24.52715169,"male","25",3.95,3,4,75
447,0.515046047598589,17.9424,23.15866316,"male","25",5.18333333333333,3,5,75
448,0.523771142067853,18.6025,22.93550032,"male","25",6.76666666666666,3,6,75
449,0.484454335086048,23.5,27.77094323,"male","25",0,4,1,76
450,0.475774406606797,26.47933333,28.00389128,"male","25",1.53333333333333,4,2,76
451,0.79402960936306,20.346,24.01004034,"female","26",0,1,1,77
452,0.788371214454528,21.032,24.93871761,"female","26",1.16666666666667,1,2,77
453,0.511719852893148,22.4595,26.82106456,"female","26",2.68333333333334,1,3,77
454,0.513069613876287,23.18226667,27.22740287,"female","26",3.95000000000001,1,4,77
455,0.506573353251442,23.46453333,26.0582907,"female","26",5.15000000000001,1,5,77
456,0.511687620226294,23.22928333,25.26211311,"female","26",6.71666666666668,1,6,77
457,0.735887103900313,16.63566667,23.62601952,"female","26",0,2,1,78
458,0.742784598513972,19.6,25.93413564,"female","26",1.25,2,2,78
459,0.738918507599738,17.16666667,26.94648121,"female","26",2.73333333333333,2,3,78
460,0.538432448699605,16.9,27.15104857,"female","26",4,2,4,78
461,0.539027881482616,15.973,26.66838901,"female","26",5.3,2,5,78
462,0.544729977683164,20.64216667,27.88749727,"female","26",6.73333333333333,2,6,78
463,0.892187515171245,14.6,25.07238963,"female","26",0,3,1,79
464,0.88955081916647,15,25.47027039,"female","26",1.16666666666667,3,2,79
465,0.888024520699401,15.3,26.36750608,"female","26",2.65,3,3,79
466,0.541894328407943,18.20991667,26.12871352,"female","26",3.9,3,4,79
467,0.542295772258658,16.5025,25.4640864,"female","26",5.16666666666667,3,5,79
468,0.535703122485429,17.984,25.13826338,"female","26",6.65,3,6,79
469,0.300630101077259,20.70266667,24.66715302,"female","27",0,1,1,80
470,0.303104179883376,22.338,26.13055661,"female","27",1.31666666666667,1,2,80
471,0.296803110209294,23.2,29.37781424,"female","27",2.78333333333334,1,3,80
472,0.303595950151794,22.94483333,27.6597602,"female","27",4.01666666666667,1,4,80
473,0.295932835391723,23.6625,27.35116504,"female","27",5.28333333333334,1,5,80
474,0.29599158429075,24.9,27.03153555,"female","27",6.75000000000001,1,6,80
475,0.299647839989047,20.4619,23.45689723,"female","27",0,2,1,81
476,0.299627945537213,21.28403333,24.1283849,"female","27",1.18333333333333,2,2,81
477,0.30237428272143,22.5,25.51727241,"female","27",2.71666666666666,2,3,81
478,0.298482852736488,23.48546667,27.91471399,"female","27",3.98333333333333,2,4,81
479,0.278793922644109,23.2073,28.81820292,"female","27",5.23333333333333,2,5,81
480,0.297864013435319,23.1445,28.67374796,"female","27",6.51666666666666,2,6,81
481,0.304928774677683,16.90033333,24.99849795,"female","27",0,3,1,82
482,0.298883229324128,18,26.75273727,"female","27",1.23333333333333,3,2,82
483,0.279323492108379,17.6293,27.6530806,"female","27",2.73333333333333,3,3,82
484,0.28230403048452,17.53916667,26.86328617,"female","27",4.03333333333333,3,4,82
485,0.277825089870021,18,28.33650148,"female","27",5.23333333333333,3,5,82
486,0.275073589060921,18.7,28.95019215,"female","27",6.76666666666666,3,6,82
487,0.514964661225677,19.57966667,26.95627526,"male","28",0,1,1,83
488,0.514657126038801,20.618,27.82549908,"male","28",0.916666666666667,1,2,83
489,0.507772536878474,22.407,29.13549175,"male","28",2.4,1,3,83
490,0.505688398166094,21.3,28.78975491,"male","28",3.61666666666667,1,4,83
491,0.512535401927307,24.34323333,29.54759319,"male","28",5,1,5,83
492,0.510681185829453,19.53893333,29.73157667,"male","28",6.31666666666667,1,6,83
493,0.503685597218573,20.80733333,25.91042848,"male","28",0,2,1,84
494,0.502961390011478,24.0026,27.59313848,"male","28",1.33333333333333,2,2,84
495,0.503500672508962,25.60773333,28.13075408,"male","28",2.71666666666666,2,3,84
496,0.495747128608637,24.71083333,28.15782272,"male","28",3.98333333333333,2,4,84
497,0.503368502256926,25.48683333,28.78618594,"male","28",5.26666666666666,2,5,84
498,0.496061780694872,25.69386667,29.72659148,"male","28",6.69999999999999,2,6,84
499,0.502216656657401,21.85931667,25.3361831,"male","28",0,3,1,85
500,0.496073142832611,22.0414,25.95685886,"male","28",1.25,3,2,85
501,0.496562180093024,23.15516667,26.49779409,"male","28",2.66666666666667,3,3,85
502,0.495608290238306,24.0334,27.77370389,"male","28",3.98333333333334,3,4,85
503,0.49683522661915,26.0104,28.72078024,"male","28",5.18333333333334,3,5,85
504,0.502692270807456,27.5,29.95426275,"male","28",7.00000000000001,3,6,85
505,0.9125092083239,17.2795,24.30093784,"female","29",0,1,1,86
506,0.914558592208195,19.3949,24.60523286,"female","29",1.2,1,2,86
507,0.91441264109686,19.4,24.51420913,"female","29",2.73333333333333,1,3,86
508,0.910492037832737,19.2048,25.92796945,"female","29",3.95,1,4,86
509,0.9067881610943,17.5,26.71854563,"female","29",5.2,1,5,86
510,0.907691824857611,16.45066667,27.5770217,"female","29",6.7,1,6,86
511,0.828755729733966,18.4014,24.31731413,"female","29",0,2,1,87
512,0.825306736363564,19.18695,26.03844234,"female","29",1.25,2,2,87
513,0.833976501647849,18.0655,27.91083809,"female","29",2.76666666666667,2,3,87
514,0.825128345389385,19.6,26.95031745,"female","29",4.01666666666667,2,4,87
515,0.831430489618797,21.64816667,27.29622472,"female","29",5.38333333333334,2,5,87
516,0.828935038298368,21.425,27.37281392,"female","29",6.81666666666667,2,6,87
517,0.879932643482462,15.6,25.07900597,"female","29",0,3,1,88
518,0.884005211712793,16.98946667,25.87772314,"female","29",1.2,3,2,88
519,0.883284897916019,18.98045,26.73571446,"female","29",2.75,3,3,88
520,0.881202905841637,19.1129,26.52338434,"female","29",3.98333333333333,3,4,88
521,0.876495504949708,19.52003333,26.57602469,"female","29",5.23333333333333,3,5,88
522,0.878196159743238,19.4,26.12349698,"female","29",6.71666666666666,3,6,88
523,0.843297728537582,17.0259,24.1374942,"female","30",0,1,1,89
524,0.842875202163123,18,25.12364425,"female","30",1.23333333333333,1,2,89
525,0.835321171181276,17.6,27.02158887,"female","30",2.76666666666666,1,3,89
526,0.63849767307518,17.4677,25.98289064,"female","30",3.98333333333333,1,4,89
527,0.64039056963753,18,25.2152521,"female","30",5.21666666666666,1,5,89
528,0.64431312997127,18.70416667,24.85979014,"female","30",6.74999999999999,1,6,89
529,0.76102304227883,16.76566667,23.49437665,"female","30",0,2,1,90
530,0.720206993648317,19.37576667,24.46655841,"female","30",1.25,2,2,90
531,0.72438627618365,16.92006667,25.36364296,"female","30",2.76666666666667,2,3,90
532,0.720702823938336,16.8678,26.58202503,"female","30",4,2,4,90
533,0.716908658952452,16.47983333,27.80650854,"female","30",5.3,2,5,90
534,0.519942671181634,20.46816667,28.67738355,"female","30",6.73333333333333,2,6,90
535,0.690411170735024,14.64416667,26.16336923,"female","30",0,3,1,91
536,0.692854891968891,15,26.55056018,"female","30",1.21666666666667,3,2,91
537,0.685076816231012,15.3,26.12281812,"female","30",2.73333333333334,3,3,91
538,0.890809177849442,18.23513333,26.79880182,"female","30",3.98333333333334,3,4,91
539,0.886315800859593,16.4122,26.21509362,"female","30",5.28333333333334,3,5,91
540,0.891539736348204,17.91425,26.0217086,"female","30",6.73333333333334,3,6,91
541,0.56061502918601,16.47813333,25.93293603,"male","31",0,1,1,92
542,0.555172046171501,18.4904,26.52699599,"male","31",1.21666666666667,1,2,92
543,0.561883562975563,20,26.87265431,"male","31",2.78333333333334,1,3,92
544,0.558380868909881,21.2954,27.10311404,"male","31",4.00000000000001,1,4,92
545,0.560098164323717,21.80546667,27.82491078,"male","31",5.25000000000001,1,5,92
546,0.555612604191992,23.32966667,28.43323468,"male","31",6.66666666666668,1,6,92
547,0.591689491339494,17.664,24.46008515,"male","31",0,2,1,93
548,0.594732419978827,20.42813333,26.85620282,"male","31",1.28333333333333,2,2,93
549,0.587466116056312,22.86698333,28.27959085,"male","31",2.86666666666666,2,3,93
550,0.588289137000684,24.4063,28.37184919,"male","31",4.01666666666666,2,4,93
551,0.592380136458669,25.7,27.29392083,"male","31",5.26666666666666,2,5,93
552,0.592537366165779,26.0332,28.29339889,"male","31",6.78333333333333,2,6,93
553,0.367491267146543,18.2456,24.57769501,"male","31",0,3,1,94
554,0.37193706846796,21.0918,26.94269797,"male","31",1.3,3,2,94
555,0.374101005073171,24.12475,28.31226093,"male","31",2.75,3,3,94
556,0.368587745046243,26.612,27.55139125,"male","31",4.11666666666667,3,4,94
557,0.369418377398979,27.1391,27.08008469,"male","31",5.33333333333334,3,5,94
